Generation,Execution,Best Fitness
0,0,0.00047338158806456383
1,0,0.00047338158806456383
2,0,0.00047338158806456383
3,0,0.00047338158806456383
4,0,0.00047338158806456383
5,0,0.00047338158806456383
6,0,0.00047338158806456383
7,0,0.00047338158806456383
8,0,0.00047338158806456383
9,0,0.00047338158806456383
10,0,0.00047338158806456383
11,0,0.00047338158806456383
12,0,0.00047338158806456383
13,0,0.00047338158806456383
14,0,0.00047338158806456383
15,0,0.00047338158806456383
16,0,0.00047338158806456383
17,0,0.00047338158806456383
18,0,0.00047338158806456383
19,0,0.00047338158806456383
20,0,0.00047338158806456383
21,0,0.00047338158806456383
22,0,0.00047338158806456383
23,0,0.00047338158806456383
24,0,0.00047338158806456383
25,0,0.00047338158806456383
26,0,0.00047338158806456383
27,0,0.00047338158806456383
28,0,0.00047338158806456383
29,0,0.00047338158806456383
30,0,0.00047338158806456383
31,0,0.00047338158806456383
32,0,0.00047338158806456383
33,0,0.00047338158806456383
34,0,0.00047338158806456383
35,0,0.00047338158806456383
36,0,0.00047338158806456383
37,0,0.00047338158806456383
38,0,0.00047338158806456383
39,0,0.00047338158806456383
40,0,0.00047338158806456383
41,0,0.00047338158806456383
42,0,0.00047338158806456383
43,0,0.00047338158806456383
44,0,0.00047338158806456383
45,0,0.00047338158806456383
46,0,0.00047338158806456383
47,0,0.00047338158806456383
48,0,0.00047338158806456383
49,0,0.00047338158806456383
50,0,0.00047338158806456383
51,0,0.00047338158806456383
52,0,0.00047338158806456383
53,0,0.00047338158806456383
54,0,0.00047338158806456383
55,0,0.00047338158806456383
56,0,0.00047338158806456383
57,0,0.00047338158806456383
58,0,0.00047338158806456383
59,0,0.00047338158806456383
60,0,0.00047338158806456383
61,0,0.00047338158806456383
62,0,0.00047338158806456383
63,0,0.00047338158806456383
64,0,0.00047338158806456383
65,0,0.00047338158806456383
66,0,0.00047338158806456383
67,0,0.00047338158806456383
68,0,0.00047338158806456383
69,0,0.00047338158806456383
70,0,0.00047338158806456383
71,0,0.00047338158806456383
72,0,0.00047338158806456383
73,0,0.00047338158806456383
74,0,0.00047338158806456383
75,0,0.00047338158806456383
76,0,0.00047338158806456383
77,0,0.00047338158806456383
78,0,0.00047338158806456383
79,0,0.00047338158806456383
80,0,0.00047338158806456383
81,0,0.00047338158806456383
82,0,0.00047338158806456383
83,0,0.00047338158806456383
84,0,0.00047338158806456383
85,0,0.00047338158806456383
86,0,0.00047338158806456383
87,0,0.00047338158806456383
88,0,0.00047338158806456383
89,0,0.00047338158806456383
90,0,0.00047338158806456383
91,0,0.00047338158806456383
92,0,0.00047338158806456383
93,0,0.00047338158806456383
94,0,0.00047338158806456383
95,0,0.00047338158806456383
96,0,0.00047338158806456383
97,0,0.00047338158806456383
98,0,0.00047338158806456383
99,0,0.00047338158806456383
0,1,0.00037878139712014587
1,1,0.00037878139712014587
2,1,0.00037878139712014587
3,1,0.00037878139712014587
4,1,0.00037878139712014587
5,1,0.00037878139712014587
6,1,0.00037878139712014587
7,1,0.00037878139712014587
8,1,0.00037878139712014587
9,1,0.00037878139712014587
10,1,0.00037878139712014587
11,1,0.00037878139712014587
12,1,0.00037878139712014587
13,1,0.00037878139712014587
14,1,0.00037878139712014587
15,1,0.00037878139712014587
16,1,0.00037878139712014587
17,1,0.00037878139712014587
18,1,0.00037878139712014587
19,1,0.00037878139712014587
20,1,0.00037878139712014587
21,1,0.00037878139712014587
22,1,0.00037878139712014587
23,1,0.00037878139712014587
24,1,0.00037878139712014587
25,1,0.00037878139712014587
26,1,0.00037878139712014587
27,1,0.00037878139712014587
28,1,0.00037878139712014587
